filename,width,height,class,xmin,ymin,xmax,ymax
1023.jpg,520,520,left_foot,168,439,332,40
1703.jpg,520,520,right_foot,171,501,313,51
243.jpg,520,520,left_foot,109,491,269,167
243.jpg,520,520,right_foot,282,439,448,126
1704.jpg,520,520,left_foot,11,343,94,97
1704.jpg,520,520,right_foot,409,330,489,72
1354.jpg,520,520,left_foot,71,501,246,139
1354.jpg,520,520,right_foot,272,501,423,135
1473.jpg,520,520,right_foot,122,501,255,103
80.jpg,520,520,right_foot,216,482,352,101
1873.jpg,520,520,left_foot,36,402,257,235
1873.jpg,520,520,right_foot,256,360,439,165
1356.jpg,520,520,left_foot,124,360,217,177
1356.jpg,520,520,right_foot,257,366,357,179
1024.jpg,520,520,left_foot,110,451,214,259
1024.jpg,520,520,right_foot,221,476,374,319
2086.jpg,520,520,left_foot,226,406,344,172
1474.jpg,520,520,left_foot,136,431,240,265
1474.jpg,520,520,right_foot,203,478,327,287
2111.jpg,520,520,left_foot,275,501,411,81
85.jpg,520,520,left_foot,93,422,159,274
85.jpg,520,520,right_foot,341,401,403,267
1025.jpg,520,520,right_foot,59,436,360,118
1627.jpg,520,520,right_foot,187,413,314,179
1712.jpg,520,520,left_foot,62,501,227,230
1712.jpg,520,520,right_foot,271,501,424,208
1026.jpg,520,520,left_foot,90,485,202,201
1026.jpg,520,520,right_foot,305,418,405,127
1357.jpg,520,520,left_foot,364,383,501,28
2087.jpg,520,520,left_foot,187,456,253,253
2087.jpg,520,520,right_foot,271,459,329,242
86.jpg,520,520,right_foot,140,497,258,55
1713.jpg,520,520,left_foot,154,423,237,211
1713.jpg,520,520,right_foot,231,415,315,209
1717.jpg,520,520,left_foot,159,410,282,216
1717.jpg,520,520,right_foot,278,422,405,209
1714.jpg,520,520,left_foot,100,501,207,211
1714.jpg,520,520,right_foot,285,501,374,214
1716.jpg,520,520,left_foot,153,501,378,25
1358.jpg,520,520,left_foot,125,364,237,71
1358.jpg,520,520,right_foot,269,361,380,73
1475.jpg,520,520,left_foot,106,262,309,103
1475.jpg,520,520,right_foot,203,414,340,295
2452.jpg,520,520,left_foot,14,286,187,12
2452.jpg,520,520,right_foot,249,385,391,55
1718.jpg,520,520,left_foot,126,417,501,259
1718.jpg,520,520,right_foot,181,197,501,45
1027.jpg,520,520,left_foot,212,388,258,269
1027.jpg,520,520,right_foot,283,391,332,275
1719.jpg,520,520,left_foot,236,501,368,111
1380.jpg,520,520,left_foot,144,424,229,214
1380.jpg,520,520,right_foot,253,449,335,244
289.jpg,520,520,left_foot,283,501,431,167
1476.jpg,520,520,left_foot,112,367,260,166
3299.jpg,520,520,left_foot,188,463,449,13
1837.jpg,520,520,left_foot,184,420,344,109
1042.jpg,520,520,left_foot,146,449,241,228
1042.jpg,520,520,right_foot,236,447,419,272
1043.jpg,520,520,left_foot,239,386,386,194
2114.jpg,520,520,left_foot,266,448,486,36
275.jpg,520,520,left_foot,256,501,383,171
275.jpg,520,520,right_foot,113,489,249,165
3300.jpg,520,520,left_foot,275,407,439,11
1383.jpg,520,520,left_foot,74,413,206,64
1383.jpg,520,520,right_foot,282,403,396,67
276.jpg,520,520,right_foot,190,353,418,109
1044.jpg,520,520,left_foot,35,474,261,42
1044.jpg,520,520,right_foot,247,473,444,63
1530.jpg,520,520,left_foot,269,427,417,151
2115.jpg,520,520,left_foot,124,455,258,82
2115.jpg,520,520,right_foot,262,494,418,133
1384.jpg,520,520,left_foot,99,490,203,261
1384.jpg,520,520,right_foot,228,501,325,278
1527.jpg,520,520,left_foot,262,327,456,167
3301.jpg,520,520,left_foot,11,346,207,72
3301.jpg,520,520,right_foot,255,354,501,94
1045.jpg,520,520,left_foot,191,367,356,220
1697.jpg,520,520,left_foot,283,425,358,115
1697.jpg,520,520,right_foot,161,429,237,94
278.jpg,520,520,left_foot,89,424,234,85
278.jpg,520,520,right_foot,233,415,397,75
2116.jpg,520,520,left_foot,210,271,262,174
2116.jpg,520,520,right_foot,278,271,317,179
1385.jpg,520,520,left_foot,231,475,392,23
1387.jpg,520,520,left_foot,95,446,264,247
3302.jpg,520,520,right_foot,65,434,319,11
279.jpg,520,520,right_foot,172,304,366,157
1536.jpg,520,520,right_foot,77,397,213,146
1388.jpg,520,520,right_foot,205,458,334,132
2117.jpg,520,520,left_foot,26,500,155,258
2117.jpg,520,520,right_foot,245,501,367,270
2118.jpg,520,520,left_foot,233,482,498,85
1389.jpg,520,520,right_foot,116,389,256,25
3322.jpg,520,520,left_foot,108,463,316,11
2168.jpg,520,520,left_foot,113,437,200,224
2168.jpg,520,520,right_foot,262,395,351,188
251.jpg,520,520,left_foot,223,485,393,90
250.jpg,520,520,left_foot,100,430,248,93
250.jpg,520,520,right_foot,246,412,378,79
2119.jpg,520,520,left_foot,218,341,354,11
1838.jpg,520,520,left_foot,206,357,262,186
1838.jpg,520,520,right_foot,299,351,353,182
1390.jpg,520,520,left_foot,179,419,436,12
2553.jpg,520,520,left_foot,63,436,255,96
2553.jpg,520,520,right_foot,302,436,445,92
1537.jpg,520,520,right_foot,137,501,296,66
1842.jpg,520,520,left_foot,191,373,303,166
1535.jpg,520,520,right_foot,145,501,373,148
1391.jpg,520,520,left_foot,62,440,158,205
1391.jpg,520,520,right_foot,251,477,395,269
999.jpg,520,520,left_foot,91,394,265,103
999.jpg,520,520,right_foot,268,384,435,110
1392.jpg,520,520,left_foot,206,419,316,58
3303.jpg,520,520,right_foot,26,472,266,13
1839.jpg,520,520,right_foot,25,491,171,62
2122.jpg,520,520,right_foot,193,501,389,161
1046.jpg,520,520,left_foot,217,501,403,32
1000.jpg,520,520,left_foot,53,445,225,11
1000.jpg,520,520,right_foot,271,449,501,11
1393.jpg,520,520,left_foot,141,360,261,105
1393.jpg,520,520,right_foot,258,366,372,116
1394.jpg,520,520,left_foot,104,467,215,167
1394.jpg,520,520,right_foot,269,441,390,113
2758.jpg,520,520,left_foot,14,501,242,56
2758.jpg,520,520,right_foot,274,501,499,58
452.jpg,520,520,left_foot,117,501,256,283
452.jpg,520,520,right_foot,266,461,501,232
1538.jpg,520,520,left_foot,48,501,250,39
1538.jpg,520,520,right_foot,277,501,459,23
1606.jpg,520,520,left_foot,136,351,232,159
1606.jpg,520,520,right_foot,295,347,393,157
1395.jpg,520,520,left_foot,184,279,260,115
1395.jpg,520,520,right_foot,111,284,207,103
2123.jpg,520,520,left_foot,165,501,307,118
2124.jpg,520,520,right_foot,190,445,330,85
2759.jpg,520,520,right_foot,151,482,325,11
1840.jpg,520,520,left_foot,104,501,253,320
1840.jpg,520,520,right_foot,261,501,438,331
2126.jpg,520,520,right_foot,193,501,394,44
1047.jpg,520,520,left_foot,172,376,226,205
1047.jpg,520,520,right_foot,266,369,325,198
2127.jpg,520,520,left_foot,384,451,458,152
1396.jpg,520,520,left_foot,284,501,416,129
7004.jpg,520,520,left_foot,114,333,267,101
7004.jpg,520,520,right_foot,330,335,447,78
2631.jpg,520,520,left_foot,19,501,222,104
2631.jpg,520,520,right_foot,292,501,501,104
2129.jpg,520,520,left_foot,167,501,402,274
1048.jpg,520,520,left_foot,88,441,253,80
1048.jpg,520,520,right_foot,257,448,422,93
2153.jpg,520,520,left_foot,183,479,334,96
2155.jpg,520,520,left_foot,160,385,231,155
2155.jpg,520,520,right_foot,296,386,371,153
2001.jpg,520,520,left_foot,172,455,248,202
2001.jpg,520,520,right_foot,257,454,335,206
2128.jpg,520,520,right_foot,171,389,296,93
2648.jpg,520,520,left_foot,78,383,222,13
2648.jpg,520,520,right_foot,255,388,392,15
1841.jpg,520,520,left_foot,140,387,274,207
1841.jpg,520,520,right_foot,273,386,358,186
1049.jpg,520,520,left_foot,25,405,190,84
1049.jpg,520,520,right_foot,253,393,399,102
1539.jpg,520,520,left_foot,105,429,231,142
1539.jpg,520,520,right_foot,326,448,438,149
1398.jpg,520,520,left_foot,199,427,396,11
2130.jpg,520,520,left_foot,120,492,419,54
1399.jpg,520,520,right_foot,101,501,375,224
2664.jpg,520,520,left_foot,69,447,214,56
2664.jpg,520,520,right_foot,290,455,439,24
1843.jpg,520,520,left_foot,220,496,352,191
1050.jpg,520,520,left_foot,196,386,270,192
1050.jpg,520,520,right_foot,334,479,415,278
2002.jpg,520,520,left_foot,160,501,330,94
1052.jpg,520,520,left_foot,111,286,226,66
1052.jpg,520,520,right_foot,319,283,451,72
2157.jpg,520,520,right_foot,148,497,363,18
1400.jpg,520,520,right_foot,228,432,328,156
2682.jpg,520,520,left_foot,132,386,253,20
2682.jpg,520,520,right_foot,253,326,363,17
2003.jpg,520,520,left_foot,63,501,218,81
2003.jpg,520,520,right_foot,301,501,464,107
1053.jpg,520,520,left_foot,180,460,256,284
1053.jpg,520,520,right_foot,256,463,331,289
1054.jpg,520,520,left_foot,276,472,404,50
1547.jpg,520,520,right_foot,197,501,332,118
1834.jpg,520,520,right_foot,361,501,501,86
1844.jpg,520,520,right_foot,80,425,245,49
2698.jpg,520,520,left_foot,81,501,297,28
2698.jpg,520,520,right_foot,266,501,461,26
1638.jpg,520,520,left_foot,297,458,463,106
1638.jpg,520,520,right_foot,43,445,204,82
1757.jpg,520,520,left_foot,148,473,353,11
1055.jpg,520,520,left_foot,88,474,213,251
1055.jpg,520,520,right_foot,236,353,448,245
1056.jpg,520,520,left_foot,130,501,218,131
1056.jpg,520,520,right_foot,217,501,312,132
1845.jpg,520,520,left_foot,184,313,256,140
1845.jpg,520,520,right_foot,256,308,327,139
2006.jpg,520,520,left_foot,73,344,203,73
2006.jpg,520,520,right_foot,306,321,434,49
2715.jpg,520,520,right_foot,11,501,439,11
5734.jpg,520,520,left_foot,114,351,245,30
5734.jpg,520,520,right_foot,314,320,444,16
1057.jpg,520,520,right_foot,132,483,294,90
1694.jpg,520,520,left_foot,85,440,210,132
1694.jpg,520,520,right_foot,261,501,389,200
1548.jpg,520,520,left_foot,117,433,249,245
1548.jpg,520,520,right_foot,260,416,391,228
1755.jpg,520,520,left_foot,118,459,242,230
1755.jpg,520,520,right_foot,262,446,396,228
37.jpg,520,520,right_foot,114,501,301,155
2732.jpg,520,520,left_foot,11,501,226,76
2732.jpg,520,520,right_foot,304,501,501,83
1058.jpg,520,520,left_foot,196,474,318,109
1759.jpg,520,520,left_foot,86,372,181,73
1846.jpg,520,520,right_foot,133,436,270,145
1059.jpg,520,520,left_foot,142,366,261,103
1059.jpg,520,520,right_foot,257,364,368,118
2199.jpg,520,520,left_foot,169,401,248,196
2199.jpg,520,520,right_foot,249,390,349,189
4936.jpg,520,520,left_foot,20,501,167,311
4936.jpg,520,520,right_foot,256,501,435,284
2748.jpg,520,520,left_foot,96,466,277,13
2748.jpg,520,520,right_foot,263,484,442,11
1060.jpg,520,520,right_foot,91,496,305,113
1608.jpg,520,520,left_foot,17,455,222,157
1608.jpg,520,520,right_foot,223,464,428,146
2170.jpg,520,520,right_foot,105,403,332,50
1061.jpg,520,520,left_foot,229,359,495,96
1061.jpg,520,520,right_foot,106,490,404,222
1639.jpg,520,520,left_foot,121,449,332,177
1848.jpg,520,520,left_foot,233,434,342,87
2765.jpg,520,520,left_foot,286,475,493,23
2172.jpg,520,520,right_foot,209,501,461,92
1063.jpg,520,520,right_foot,104,316,191,41
1064.jpg,520,520,left_foot,189,346,289,181
1549.jpg,520,520,left_foot,198,385,349,26
1609.jpg,520,520,left_foot,150,498,285,49
2135.jpg,520,520,right_foot,128,318,292,61
5735.jpg,520,520,right_foot,11,385,190,53
2137.jpg,520,520,right_foot,232,326,281,194
1065.jpg,520,520,right_foot,137,318,421,135
1066.jpg,520,520,left_foot,173,468,278,60
1066.jpg,520,520,right_foot,273,467,382,62
2138.jpg,520,520,right_foot,115,501,256,87
1849.jpg,520,520,left_foot,68,261,285,131
1849.jpg,520,520,right_foot,62,374,283,260
5736.jpg,520,520,left_foot,245,315,327,78
1067.jpg,520,520,right_foot,148,410,240,53
1068.jpg,520,520,right_foot,67,398,231,89
1069.jpg,520,520,left_foot,170,433,323,75
1070.jpg,520,520,left_foot,240,449,391,272
2009.jpg,520,520,left_foot,143,501,221,287
2009.jpg,520,520,right_foot,290,501,354,239
2173.jpg,520,520,left_foot,28,239,222,135
2173.jpg,520,520,right_foot,26,338,227,241
2815.jpg,520,520,left_foot,112,485,332,29
1642.jpg,520,520,left_foot,146,433,249,153
1642.jpg,520,520,right_foot,254,425,351,169
1850.jpg,520,520,left_foot,176,417,371,115
1850.jpg,520,520,right_foot,12,332,238,57
1071.jpg,520,520,right_foot,11,459,176,102
1073.jpg,520,520,left_foot,206,484,285,256
1073.jpg,520,520,right_foot,306,479,380,261
1074.jpg,520,520,left_foot,128,434,225,95
1074.jpg,520,520,right_foot,281,402,368,94
1892.jpg,520,520,left_foot,252,378,403,113
2833.jpg,520,520,right_foot,160,449,329,34
1764.jpg,520,520,left_foot,141,382,253,313
1764.jpg,520,520,right_foot,237,416,300,315
2143.jpg,520,520,left_foot,185,339,338,86
1075.jpg,520,520,right_foot,261,315,373,251
1895.jpg,520,520,left_foot,198,475,372,11
2013.jpg,520,520,left_foot,149,474,372,80
1896.jpg,520,520,right_foot,142,501,310,57
2850.jpg,520,520,left_foot,248,454,402,65
1076.jpg,520,520,left_foot,168,414,262,160
1076.jpg,520,520,right_foot,264,416,366,180
1897.jpg,520,520,left_foot,48,501,313,148
1897.jpg,520,520,right_foot,290,501,435,31
2175.jpg,520,520,left_foot,127,476,241,182
2175.jpg,520,520,right_foot,272,487,392,170
1077.jpg,520,520,left_foot,220,440,346,140
1078.jpg,520,520,right_foot,121,469,293,19
2014.jpg,520,520,left_foot,332,501,482,67
2866.jpg,520,520,left_foot,11,501,261,11
2866.jpg,520,520,right_foot,206,501,501,11
2020.jpg,520,520,left_foot,101,441,255,211
2020.jpg,520,520,right_foot,267,428,388,211
1079.jpg,520,520,right_foot,124,468,294,18
1695.jpg,520,520,left_foot,241,469,411,39
1080.jpg,520,520,left_foot,87,438,188,201
1080.jpg,520,520,right_foot,251,437,341,203
2178.jpg,520,520,right_foot,98,477,256,124
2760.jpg,520,520,left_foot,121,457,319,11
2760.jpg,520,520,right_foot,286,485,463,20
2146.jpg,520,520,right_foot,235,419,285,306
1893.jpg,520,520,right_foot,154,476,292,181
1081.jpg,520,520,left_foot,147,427,239,209
1082.jpg,520,520,right_foot,63,501,386,11
2180.jpg,520,520,left_foot,243,501,356,188
2021.jpg,520,520,left_foot,259,216,398,11
2021.jpg,520,520,right_foot,130,251,245,34
2179.jpg,520,520,right_foot,205,423,336,147
2900.jpg,520,520,right_foot,76,501,501,11
2148.jpg,520,520,left_foot,93,451,229,277
2148.jpg,520,520,right_foot,249,470,362,265
2026.jpg,520,520,left_foot,363,501,501,114
1084.jpg,520,520,left_foot,114,341,207,189
1084.jpg,520,520,right_foot,278,343,368,188
2149.jpg,520,520,left_foot,288,440,425,45
2151.jpg,520,520,left_foot,145,404,226,305
2151.jpg,520,520,right_foot,203,456,281,371
1085.jpg,520,520,left_foot,74,415,180,229
1085.jpg,520,520,right_foot,319,421,429,238
2152.jpg,520,520,right_foot,106,289,229,121
1550.jpg,520,520,left_foot,219,418,241,322
1550.jpg,520,520,right_foot,265,414,286,318
2027.jpg,520,520,left_foot,116,461,235,272
2027.jpg,520,520,right_foot,254,494,338,261
1086.jpg,520,520,right_foot,326,353,432,135
1087.jpg,520,520,right_foot,217,314,302,195
3323.jpg,520,520,left_foot,135,460,424,47
252.jpg,520,520,left_foot,100,378,179,172
252.jpg,520,520,right_foot,260,353,344,148
253.jpg,520,520,left_foot,189,457,324,94
1769.jpg,520,520,left_foot,351,469,470,11
2159.jpg,520,520,left_foot,38,501,221,111
2159.jpg,520,520,right_foot,283,501,439,92
2028.jpg,520,520,left_foot,177,400,298,184
2160.jpg,520,520,right_foot,75,501,391,36
254.jpg,520,520,right_foot,93,303,261,123
255.jpg,520,520,right_foot,238,501,422,165
2941.jpg,520,520,left_foot,239,425,401,46
2030.jpg,520,520,left_foot,69,482,238,318
1088.jpg,520,520,right_foot,37,501,149,28
2162.jpg,520,520,right_foot,145,415,281,108
2164.jpg,520,520,right_foot,218,469,355,121
256.jpg,520,520,left_foot,229,472,472,230
257.jpg,520,520,right_foot,190,486,340,112
2958.jpg,520,520,right_foot,93,501,300,81
1898.jpg,520,520,left_foot,114,469,233,149
1898.jpg,520,520,right_foot,294,481,408,150
2167.jpg,520,520,left_foot,151,372,197,259
2167.jpg,520,520,right_foot,237,369,282,256
1772.jpg,520,520,left_foot,133,466,254,103
1772.jpg,520,520,right_foot,267,501,390,147
2165.jpg,520,520,right_foot,137,499,265,39
2169.jpg,520,520,left_foot,154,472,255,243
2169.jpg,520,520,right_foot,256,466,428,332
258.jpg,520,520,left_foot,237,501,425,94
2966.jpg,520,520,left_foot,103,501,366,11
1089.jpg,520,520,left_foot,40,425,165,209
1089.jpg,520,520,right_foot,354,428,484,193
1607.jpg,520,520,left_foot,41,423,407,271
1607.jpg,520,520,right_foot,42,224,398,71
1604.jpg,520,520,left_foot,118,403,184,185
1604.jpg,520,520,right_foot,283,393,344,184
1610.jpg,520,520,left_foot,179,322,211,220
1610.jpg,520,520,right_foot,299,331,342,225
1601.jpg,520,520,left_foot,158,501,311,11
1899.jpg,520,520,right_foot,211,484,345,106
2993.jpg,520,520,left_foot,82,455,218,99
2993.jpg,520,520,right_foot,254,411,400,11
5030.jpg,520,520,left_foot,206,455,388,11
1613.jpg,520,520,left_foot,196,501,346,47
1612.jpg,520,520,left_foot,58,402,225,207
1612.jpg,520,520,right_foot,295,431,383,222
1614.jpg,520,520,left_foot,131,429,223,204
1611.jpg,520,520,left_foot,93,488,270,339
259.jpg,520,520,left_foot,92,459,268,304
259.jpg,520,520,right_foot,269,463,405,271
3009.jpg,520,520,right_foot,141,499,256,259
1698.jpg,520,520,right_foot,34,426,203,66
2176.jpg,520,520,right_foot,78,495,214,98
1090.jpg,520,520,left_foot,95,466,218,250
1090.jpg,520,520,right_foot,295,501,383,309
1777.jpg,520,520,left_foot,158,322,259,150
1777.jpg,520,520,right_foot,268,316,335,144
1776.jpg,520,520,left_foot,174,374,259,183
1776.jpg,520,520,right_foot,247,447,389,285
2174.jpg,520,520,right_foot,67,501,250,55
3026.jpg,520,520,right_foot,241,421,395,84
1554.jpg,520,520,right_foot,72,375,135,172
1847.jpg,520,520,left_foot,38,501,240,142
1847.jpg,520,520,right_foot,280,501,479,138
2177.jpg,520,520,left_foot,126,264,270,152
2177.jpg,520,520,right_foot,99,374,269,259
260.jpg,520,520,left_foot,93,501,233,138
260.jpg,520,520,right_foot,279,501,417,142
262.jpg,520,520,right_foot,128,501,259,103
4619.jpg,520,520,right_foot,116,469,315,24
1555.jpg,520,520,left_foot,239,300,324,195
1091.jpg,520,520,right_foot,110,501,254,370
1092.jpg,520,520,right_foot,165,358,262,195
2181.jpg,520,520,left_foot,217,478,378,47
263.jpg,520,520,left_foot,189,493,382,20
264.jpg,520,520,left_foot,336,452,460,11
3060.jpg,520,520,right_foot,123,396,380,30
1093.jpg,520,520,left_foot,145,501,325,73
1556.jpg,520,520,right_foot,118,501,227,117
265.jpg,520,520,left_foot,163,501,333,33
2239.jpg,520,520,left_foot,116,501,186,347
2239.jpg,520,520,right_foot,213,334,276,168
2182.jpg,520,520,left_foot,126,354,255,70
2182.jpg,520,520,right_foot,253,325,359,48
266.jpg,520,520,left_foot,215,321,423,187
2761.jpg,520,520,left_foot,202,501,391,11
1094.jpg,520,520,left_foot,80,423,178,204
1094.jpg,520,520,right_foot,200,479,335,283
1617.jpg,520,520,left_foot,105,454,239,153
1617.jpg,520,520,right_foot,240,435,347,121
267.jpg,520,520,left_foot,214,341,273,208
2183.jpg,520,520,left_foot,204,346,298,196
2183.jpg,520,520,right_foot,379,325,465,183
2184.jpg,520,520,right_foot,122,501,245,61
268.jpg,520,520,left_foot,85,407,211,110
268.jpg,520,520,right_foot,332,428,430,127
3094.jpg,520,520,right_foot,116,501,362,75
1095.jpg,520,520,left_foot,140,392,246,102
1095.jpg,520,520,right_foot,274,443,380,132
2185.jpg,520,520,left_foot,39,412,245,143
2185.jpg,520,520,right_foot,294,400,487,140
1096.jpg,520,520,left_foot,115,423,237,191
1096.jpg,520,520,right_foot,304,428,423,191
2186.jpg,520,520,left_foot,170,487,235,308
2186.jpg,520,520,right_foot,310,441,370,297
269.jpg,520,520,left_foot,84,393,193,180
269.jpg,520,520,right_foot,343,389,461,179
270.jpg,520,520,left_foot,162,326,222,124
270.jpg,520,520,right_foot,333,345,392,140
3111.jpg,520,520,right_foot,156,447,349,11
2188.jpg,520,520,right_foot,217,428,297,238
1097.jpg,520,520,left_foot,256,424,351,100
1618.jpg,520,520,left_foot,175,391,393,256
1618.jpg,520,520,right_foot,184,234,407,115
1827.jpg,520,520,left_foot,157,501,320,11
2242.jpg,520,520,right_foot,368,403,445,181
2187.jpg,520,520,right_foot,34,320,501,11
3118.jpg,520,520,left_foot,52,501,249,29
3118.jpg,520,520,right_foot,223,501,447,32
1099.jpg,520,520,left_foot,226,493,344,105
1100.jpg,520,520,left_foot,199,446,349,187
2243.jpg,520,520,left_foot,146,387,218,214
2243.jpg,520,520,right_foot,271,388,348,195
3304.jpg,520,520,left_foot,38,275,140,90
3304.jpg,520,520,right_foot,382,356,478,100
1558.jpg,520,520,left_foot,168,312,254,83
1558.jpg,520,520,right_foot,263,290,340,61
272.jpg,520,520,left_foot,81,462,233,251
272.jpg,520,520,right_foot,236,442,434,268
2189.jpg,520,520,left_foot,85,501,280,82
2189.jpg,520,520,right_foot,277,501,458,92
1615.jpg,520,520,right_foot,184,501,334,165
1616.jpg,520,520,left_foot,85,497,201,269
1616.jpg,520,520,right_foot,257,493,433,316
1619.jpg,520,520,left_foot,173,343,290,160
1619.jpg,520,520,right_foot,295,482,386,271
2873.jpg,520,520,left_foot,279,480,467,11
43.jpg,520,520,left_foot,158,340,242,138
43.jpg,520,520,right_foot,248,452,370,246
273.jpg,520,520,left_foot,157,500,354,246
274.jpg,520,520,left_foot,161,501,360,37
1652.jpg,520,520,left_foot,183,349,238,254
