filename,width,height,left_foot,lxmin,lymin,lxmax,lymax,right_foot,rxmin,rymin,rxmax,rymax
2954.jpg,520,520,left_foot,193,21,444,464,right_foot,0,0,0,0
2955.jpg,520,520,left_foot,177,24,363,473,right_foot,0,0,0,0
3975.jpg,520,520,left_foot,0,0,0,0,right_foot,11,13,460,501
2956.jpg,520,520,left_foot,11,35,229,501,right_foot,283,32,501,501
2957.jpg,520,520,left_foot,0,0,0,0,right_foot,184,74,338,457
2959.jpg,520,520,left_foot,12,42,227,498,right_foot,315,30,501,485
2960.jpg,520,520,left_foot,47,18,261,501,right_foot,258,11,471,501
2990.jpg,520,520,left_foot,114,49,260,424,right_foot,256,56,391,429
2961.jpg,520,520,left_foot,106,36,275,461,right_foot,265,22,436,461
5746.jpg,520,520,left_foot,101,11,393,501,right_foot,0,0,0,0
2962.jpg,520,520,left_foot,44,11,216,460,right_foot,238,22,420,478
2963.jpg,520,520,left_foot,44,53,244,501,right_foot,226,53,436,501
2964.jpg,520,520,left_foot,108,11,304,485,right_foot,0,0,0,0
2965.jpg,520,520,left_foot,0,0,0,0,right_foot,156,228,252,437
2968.jpg,520,520,left_foot,0,0,0,0,right_foot,117,67,315,399
6047.jpg,520,520,left_foot,0,0,0,0,right_foot,212,79,396,437
2970.jpg,520,520,left_foot,54,79,181,422,right_foot,262,137,448,439
2971.jpg,520,520,left_foot,308,24,433,328,right_foot,0,0,0,0
2972.jpg,520,520,left_foot,11,11,118,496,right_foot,151,11,337,500
6048.jpg,520,520,left_foot,331,19,501,348,right_foot,0,0,0,0
3371.jpg,520,520,left_foot,230,17,414,445,right_foot,0,0,0,0
3122.jpg,520,520,left_foot,0,0,0,0,right_foot,95,54,301,501
3976.jpg,520,520,left_foot,0,0,0,0,right_foot,11,44,292,501
3125.jpg,520,520,left_foot,287,19,486,501,right_foot,0,0,0,0
3126.jpg,520,520,left_foot,0,0,0,0,right_foot,321,38,467,501
3123.jpg,520,520,left_foot,11,101,153,501,right_foot,340,150,495,483
3124.jpg,520,520,left_foot,46,179,184,501,right_foot,254,27,498,481
3128.jpg,520,520,left_foot,0,0,0,0,right_foot,140,11,325,445
3127.jpg,520,520,left_foot,198,16,400,457,right_foot,0,0,0,0
6049.jpg,520,520,left_foot,0,0,0,0,right_foot,79,113,249,456
3129.jpg,520,520,left_foot,0,0,0,0,right_foot,232,15,501,501
3977.jpg,520,520,left_foot,201,11,495,501,right_foot,0,0,0,0
3978.jpg,520,520,left_foot,274,236,382,456,right_foot,0,0,0,0
3130.jpg,520,520,left_foot,29,11,390,501,right_foot,0,0,0,0
3131.jpg,520,520,left_foot,279,12,490,501,right_foot,0,0,0,0
3238.jpg,520,520,left_foot,116,12,338,501,right_foot,0,0,0,0
3979.jpg,520,520,left_foot,373,232,445,417,right_foot,0,0,0,0
3243.jpg,520,520,left_foot,11,181,230,483,right_foot,338,166,497,463
3980.jpg,520,520,left_foot,353,26,501,318,right_foot,0,0,0,0
3981.jpg,520,520,left_foot,78,41,256,480,right_foot,257,26,436,463
3982.jpg,520,520,left_foot,187,140,240,263,right_foot,229,141,273,268
3132.jpg,520,520,left_foot,0,0,0,0,right_foot,22,14,208,501
3133.jpg,520,520,left_foot,231,93,449,382,right_foot,48,73,183,387
3983.jpg,520,520,left_foot,65,11,334,501,right_foot,0,0,0,0
3134.jpg,520,520,left_foot,11,11,292,501,right_foot,0,0,0,0
3135.jpg,520,520,left_foot,159,16,352,486,right_foot,0,0,0,0
3136.jpg,520,520,left_foot,0,0,0,0,right_foot,98,12,307,500
3137.jpg,520,520,left_foot,0,0,0,0,right_foot,243,14,490,456
3138.jpg,520,520,left_foot,30,35,209,462,right_foot,313,30,488,459
3139.jpg,520,520,left_foot,205,41,501,417,right_foot,21,11,294,481
3140.jpg,520,520,left_foot,327,19,501,489,right_foot,0,0,0,0
3141.jpg,520,520,left_foot,19,81,191,443,right_foot,303,139,496,479
3142.jpg,520,520,left_foot,0,0,0,0,right_foot,220,24,465,501
3143.jpg,520,520,left_foot,0,0,0,0,right_foot,141,34,346,488
3144.jpg,520,520,left_foot,11,59,179,478,right_foot,192,24,451,347
3145.jpg,520,520,left_foot,90,37,438,497,right_foot,0,0,0,0
3146.jpg,520,520,left_foot,0,0,0,0,right_foot,115,15,307,485
3147.jpg,520,520,left_foot,0,0,0,0,right_foot,11,11,241,501
3148.jpg,520,520,left_foot,0,0,0,0,right_foot,99,52,298,501
3149.jpg,520,520,left_foot,0,0,0,0,right_foot,169,22,346,452
3150.jpg,520,520,left_foot,0,0,0,0,right_foot,80,184,494,501
3151.jpg,520,520,left_foot,0,0,0,0,right_foot,18,11,347,501
3152.jpg,520,520,left_foot,0,0,0,0,right_foot,80,11,278,501
3153.jpg,520,520,left_foot,221,11,407,501,right_foot,0,0,0,0
3244.jpg,520,520,left_foot,99,177,241,471,right_foot,273,18,392,330
3154.jpg,520,520,left_foot,117,11,490,501,right_foot,0,0,0,0
3156.jpg,520,520,left_foot,36,82,193,407,right_foot,349,163,482,475
3157.jpg,520,520,left_foot,49,13,472,501,right_foot,11,11,177,365
3158.jpg,520,520,left_foot,30,121,200,471,right_foot,238,15,391,431
3159.jpg,520,520,left_foot,40,18,209,295,right_foot,318,169,480,458
3160.jpg,520,520,left_foot,27,102,136,358,right_foot,365,194,465,426
3161.jpg,520,520,left_foot,36,123,248,476,right_foot,312,89,481,441
3162.jpg,520,520,left_foot,148,21,364,455,right_foot,0,0,0,0
3163.jpg,520,520,left_foot,39,15,335,485,right_foot,0,0,0,0
3164.jpg,520,520,left_foot,0,0,0,0,right_foot,100,13,266,475
3165.jpg,520,520,left_foot,0,0,0,0,right_foot,297,22,496,501
3166.jpg,520,520,left_foot,0,0,0,0,right_foot,114,73,282,501
3167.jpg,520,520,left_foot,197,18,400,488,right_foot,0,0,0,0
3168.jpg,520,520,left_foot,157,11,393,484,right_foot,0,0,0,0
3169.jpg,520,520,left_foot,0,0,0,0,right_foot,11,11,167,501
3170.jpg,520,520,left_foot,0,0,0,0,right_foot,56,24,281,448
3171.jpg,520,520,left_foot,0,0,0,0,right_foot,50,29,283,466
3326.jpg,520,520,left_foot,292,14,470,464,right_foot,0,0,0,0
3327.jpg,520,520,left_foot,0,0,0,0,right_foot,55,25,290,445
3328.jpg,520,520,left_foot,194,24,416,487,right_foot,0,0,0,0
3329.jpg,520,520,left_foot,0,0,0,0,right_foot,111,21,368,364
3330.jpg,520,520,left_foot,0,0,0,0,right_foot,100,19,299,470
3331.jpg,520,520,left_foot,74,120,207,475,right_foot,308,37,467,402
3332.jpg,520,520,left_foot,0,0,0,0,right_foot,75,11,306,501
3333.jpg,520,520,left_foot,0,0,0,0,right_foot,28,114,420,475
3334.jpg,520,520,left_foot,0,0,0,0,right_foot,172,29,415,486
3335.jpg,520,520,left_foot,0,0,0,0,right_foot,39,81,496,500
3336.jpg,520,520,left_foot,0,0,0,0,right_foot,267,15,488,479
3337.jpg,520,520,left_foot,87,199,301,460,right_foot,234,24,349,279
3338.jpg,520,520,left_foot,17,87,255,501,right_foot,250,105,493,501
3339.jpg,520,520,left_foot,0,0,0,0,right_foot,48,22,253,464
3340.jpg,520,520,left_foot,242,15,474,476,right_foot,0,0,0,0
3341.jpg,520,520,left_foot,11,67,184,377,right_foot,362,122,501,450
3342.jpg,520,520,left_foot,158,12,399,486,right_foot,0,0,0,0
3343.jpg,520,520,left_foot,44,19,301,472,right_foot,0,0,0,0
3344.jpg,520,520,left_foot,62,161,462,467,right_foot,0,0,0,0
3345.jpg,520,520,left_foot,207,22,444,484,right_foot,0,0,0,0
3347.jpg,520,520,left_foot,161,16,389,465,right_foot,0,0,0,0
3348.jpg,520,520,left_foot,0,0,0,0,right_foot,74,26,272,464
3349.jpg,520,520,left_foot,147,19,334,489,right_foot,0,0,0,0
3350.jpg,520,520,left_foot,0,0,0,0,right_foot,177,39,347,481
6050.jpg,520,520,left_foot,0,0,0,0,right_foot,11,11,246,501
3351.jpg,520,520,left_foot,0,0,0,0,right_foot,92,12,343,454
3352.jpg,520,520,left_foot,23,86,183,444,right_foot,284,20,457,353
3353.jpg,520,520,left_foot,25,96,133,373,right_foot,340,56,501,319
3354.jpg,520,520,left_foot,89,11,226,313,right_foot,267,202,408,501
3355.jpg,520,520,left_foot,213,64,473,491,right_foot,0,0,0,0
3356.jpg,520,520,left_foot,157,61,334,461,right_foot,0,0,0,0
3172.jpg,520,520,left_foot,0,0,0,0,right_foot,68,12,259,496
3357.jpg,520,520,left_foot,148,25,419,481,right_foot,0,0,0,0
3358.jpg,520,520,left_foot,11,73,180,392,right_foot,316,42,490,342
3359.jpg,520,520,left_foot,0,0,0,0,right_foot,18,11,224,501
3360.jpg,520,520,left_foot,155,11,419,484,right_foot,0,0,0,0
3361.jpg,520,520,left_foot,24,60,197,492,right_foot,306,48,484,455
3362.jpg,520,520,left_foot,44,11,244,501,right_foot,295,11,475,501
3363.jpg,520,520,left_foot,0,0,0,0,right_foot,139,11,339,491
3364.jpg,520,520,left_foot,49,11,249,501,right_foot,297,11,487,490
3256.jpg,520,520,left_foot,307,11,501,501,right_foot,0,0,0,0
3365.jpg,520,520,left_foot,0,0,0,0,right_foot,43,34,344,473
3234.jpg,520,520,left_foot,207,80,387,431,right_foot,0,0,0,0
3235.jpg,520,520,left_foot,0,0,0,0,right_foot,83,30,242,485
3366.jpg,520,520,left_foot,0,0,0,0,right_foot,178,43,348,481
3367.jpg,520,520,left_foot,0,0,0,0,right_foot,149,78,317,464
3368.jpg,520,520,left_foot,0,0,0,0,right_foot,29,28,241,450
3257.jpg,520,520,left_foot,11,40,162,473,right_foot,343,47,501,486
3369.jpg,520,520,left_foot,271,11,498,501,right_foot,0,0,0,0
3370.jpg,520,520,left_foot,0,0,0,0,right_foot,72,28,346,481
6051.jpg,520,520,left_foot,0,0,0,0,right_foot,78,63,206,341
5747.jpg,520,520,left_foot,16,59,133,354,right_foot,0,0,0,0
3175.jpg,520,520,left_foot,232,24,442,501,right_foot,0,0,0,0
3174.jpg,520,520,left_foot,0,0,0,0,right_foot,264,17,452,469
3173.jpg,520,520,left_foot,11,129,159,474,right_foot,325,113,501,446
3237.jpg,520,520,left_foot,0,0,0,0,right_foot,169,30,328,471
2502.jpg,520,520,left_foot,0,0,0,0,right_foot,129,56,285,445
9326.jpg,520,520,left_foot,73,220,123,343,right_foot,0,0,0,0
3239.jpg,520,520,left_foot,0,0,0,0,right_foot,118,23,362,501
3258.jpg,520,520,left_foot,0,0,0,0,right_foot,164,11,348,501
3177.jpg,520,520,left_foot,11,71,173,445,right_foot,343,34,492,363
3178.jpg,520,520,left_foot,339,11,501,501,right_foot,0,0,0,0
3240.jpg,520,520,left_foot,200,11,406,492,right_foot,0,0,0,0
3259.jpg,520,520,left_foot,60,31,254,501,right_foot,265,42,457,501
3260.jpg,520,520,left_foot,0,0,0,0,right_foot,20,11,256,486
3180.jpg,520,520,left_foot,16,43,172,406,right_foot,347,59,486,392
3241.jpg,520,520,left_foot,27,17,183,488,right_foot,344,77,486,501
3242.jpg,520,520,left_foot,317,11,501,441,right_foot,0,0,0,0
3255.jpg,520,520,left_foot,11,11,206,438,right_foot,257,105,416,456
3181.jpg,520,520,left_foot,13,199,202,466,right_foot,357,147,497,456
3261.jpg,520,520,left_foot,50,19,269,478,right_foot,11,54,143,476
3183.jpg,520,520,left_foot,11,102,209,371,right_foot,360,79,494,409
3262.jpg,520,520,left_foot,156,24,470,501,right_foot,0,0,0,0
6053.jpg,520,520,left_foot,327,100,449,355,right_foot,0,0,0,0
3176.jpg,520,520,left_foot,140,15,482,457,right_foot,0,0,0,0
3179.jpg,520,520,left_foot,0,0,0,0,right_foot,80,11,354,473
3184.jpg,520,520,left_foot,96,167,223,483,right_foot,274,11,395,325
3263.jpg,520,520,left_foot,80,82,228,501,right_foot,286,80,432,501
3185.jpg,520,520,left_foot,0,0,0,0,right_foot,289,15,501,501
3186.jpg,520,520,left_foot,0,0,0,0,right_foot,20,11,361,501
3187.jpg,520,520,left_foot,114,20,301,412,right_foot,0,0,0,0
3188.jpg,520,520,left_foot,0,0,0,0,right_foot,11,17,228,501
3264.jpg,520,520,left_foot,42,11,240,481,right_foot,11,112,130,501
3265.jpg,520,520,left_foot,319,11,494,497,right_foot,0,0,0,0
3189.jpg,520,520,left_foot,20,95,271,425,right_foot,310,125,499,466
5748.jpg,520,520,left_foot,0,0,0,0,right_foot,11,26,213,483
3190.jpg,520,520,left_foot,208,16,481,466,right_foot,0,0,0,0
3266.jpg,520,520,left_foot,0,0,0,0,right_foot,58,42,423,487
3191.jpg,520,520,left_foot,0,0,0,0,right_foot,18,11,294,501
3248.jpg,520,520,left_foot,0,0,0,0,right_foot,11,11,256,482
3267.jpg,520,520,left_foot,155,11,430,501,right_foot,0,0,0,0
3193.jpg,520,520,left_foot,0,0,0,0,right_foot,76,11,318,501
3249.jpg,520,520,left_foot,0,0,0,0,right_foot,60,56,419,386
3194.jpg,520,520,left_foot,192,11,424,501,right_foot,0,0,0,0
3251.jpg,520,520,left_foot,0,0,0,0,right_foot,41,41,269,256
3195.jpg,520,520,left_foot,46,150,240,501,right_foot,243,164,473,501
3573.jpg,520,520,left_foot,204,17,393,501,right_foot,0,0,0,0
3268.jpg,520,520,left_foot,11,131,225,501,right_foot,371,101,501,350
3252.jpg,520,520,left_foot,60,87,257,427,right_foot,256,256,256,256
3269.jpg,520,520,left_foot,25,57,447,411,right_foot,0,0,0,0
3270.jpg,520,520,left_foot,135,11,310,501,right_foot,326,12,501,478
3196.jpg,520,520,left_foot,125,11,347,501,right_foot,0,0,0,0
3271.jpg,520,520,left_foot,267,41,423,466,right_foot,0,0,0,0
5749.jpg,520,520,left_foot,192,16,388,479,right_foot,0,0,0,0
3197.jpg,520,520,left_foot,66,173,248,474,right_foot,243,21,441,389
3275.jpg,520,520,left_foot,0,0,0,0,right_foot,30,40,201,445
3276.jpg,520,520,left_foot,0,0,0,0,right_foot,43,25,235,461
3277.jpg,520,520,left_foot,120,11,292,490,right_foot,0,0,0,0
3198.jpg,520,520,left_foot,282,12,496,501,right_foot,0,0,0,0
3278.jpg,520,520,left_foot,0,0,0,0,right_foot,12,11,171,476
6054.jpg,520,520,left_foot,104,200,250,449,right_foot,277,122,409,389
3199.jpg,520,520,left_foot,273,14,473,471,right_foot,0,0,0,0
3279.jpg,520,520,left_foot,11,48,160,394,right_foot,156,28,296,434
3200.jpg,520,520,left_foot,11,45,152,311,right_foot,366,218,498,431
3280.jpg,520,520,left_foot,11,256,152,385,right_foot,314,111,477,307
3201.jpg,520,520,left_foot,195,11,501,499,right_foot,0,0,0,0
3281.jpg,520,520,left_foot,249,12,481,469,right_foot,0,0,0,0
3202.jpg,520,520,left_foot,11,11,212,501,right_foot,0,0,0,0
3282.jpg,520,520,left_foot,311,51,481,478,right_foot,0,0,0,0
3203.jpg,520,520,left_foot,168,11,365,497,right_foot,0,0,0,0
3283.jpg,520,520,left_foot,62,17,199,403,right_foot,253,103,390,478
3204.jpg,520,520,left_foot,129,19,402,476,right_foot,83,213,309,501
5750.jpg,520,520,left_foot,144,11,379,501,right_foot,0,0,0,0
3284.jpg,520,520,left_foot,270,91,466,413,right_foot,0,0,0,0
3285.jpg,520,520,left_foot,174,35,332,347,right_foot,0,0,0,0
3205.jpg,520,520,left_foot,0,0,0,0,right_foot,26,21,209,501
3206.jpg,520,520,left_foot,179,33,476,440,right_foot,0,0,0,0
3207.jpg,520,520,left_foot,0,0,0,0,right_foot,131,15,343,461
3208.jpg,520,520,left_foot,0,0,0,0,right_foot,11,11,321,458
3210.jpg,520,520,left_foot,0,0,0,0,right_foot,60,11,268,501
3211.jpg,520,520,left_foot,134,18,396,501,right_foot,0,0,0,0
3422.jpg,520,520,left_foot,94,94,214,374,right_foot,0,0,0,0
3212.jpg,520,520,left_foot,18,20,225,462,right_foot,331,21,501,481
3213.jpg,520,520,left_foot,280,27,465,501,right_foot,0,0,0,0
3214.jpg,520,520,left_foot,27,144,180,490,right_foot,310,165,468,501
3215.jpg,520,520,left_foot,24,11,229,501,right_foot,0,0,0,0
3288.jpg,520,520,left_foot,304,49,444,418,right_foot,0,0,0,0
3289.jpg,520,520,left_foot,0,0,0,0,right_foot,108,15,280,437
3434.jpg,520,520,left_foot,130,266,236,472,right_foot,242,274,334,480
3984.jpg,520,520,left_foot,63,11,292,501,right_foot,282,21,501,501
3574.jpg,520,520,left_foot,0,0,0,0,right_foot,20,36,158,371
3985.jpg,520,520,left_foot,124,57,233,339,right_foot,275,143,402,401
3986.jpg,520,520,left_foot,0,0,0,0,right_foot,11,83,91,276
3987.jpg,520,520,left_foot,0,0,0,0,right_foot,87,78,322,501
3988.jpg,520,520,left_foot,68,11,241,501,right_foot,0,0,0,0
3989.jpg,520,520,left_foot,270,229,343,407,right_foot,0,0,0,0
3990.jpg,520,520,left_foot,0,0,0,0,right_foot,16,14,380,474
3991.jpg,520,520,left_foot,37,34,234,258,right_foot,0,0,0,0
3992.jpg,520,520,left_foot,82,119,248,328,right_foot,314,134,492,326
3575.jpg,520,520,left_foot,278,147,369,336,right_foot,0,0,0,0
3993.jpg,520,520,left_foot,127,11,391,501,right_foot,0,0,0,0
3994.jpg,520,520,left_foot,20,122,216,431,right_foot,276,11,450,334
3576.jpg,520,520,left_foot,62,19,190,385,right_foot,204,70,449,362
3577.jpg,520,520,left_foot,126,123,256,382,right_foot,263,127,391,386
3995.jpg,520,520,left_foot,105,343,221,501,right_foot,248,342,338,501
3996.jpg,520,520,left_foot,0,0,0,0,right_foot,55,189,201,452
3579.jpg,520,520,left_foot,105,81,265,344,right_foot,166,18,352,249
3997.jpg,520,520,left_foot,115,193,254,454,right_foot,325,188,466,455
3998.jpg,520,520,left_foot,237,23,501,501,right_foot,0,0,0,0
3580.jpg,520,520,left_foot,40,172,193,382,right_foot,325,160,469,386
3999.jpg,520,520,left_foot,363,212,501,501,right_foot,0,0,0,0
3581.jpg,520,520,left_foot,86,25,261,290,right_foot,268,12,424,298
4000.jpg,520,520,left_foot,0,0,0,0,right_foot,75,43,286,396
3582.jpg,520,520,left_foot,126,28,317,484,right_foot,0,0,0,0
5795.jpg,520,520,left_foot,0,0,0,0,right_foot,67,72,372,501
3583.jpg,520,520,left_foot,212,83,341,359,right_foot,0,0,0,0
3584.jpg,520,520,left_foot,436,186,495,343,right_foot,0,0,0,0
3585.jpg,520,520,left_foot,0,0,0,0,right_foot,66,103,193,424
3586.jpg,520,520,left_foot,0,0,0,0,right_foot,165,11,425,501
3587.jpg,520,520,left_foot,0,0,0,0,right_foot,102,25,355,501
3588.jpg,520,520,left_foot,155,36,411,501,right_foot,0,0,0,0
3589.jpg,520,520,left_foot,0,0,0,0,right_foot,128,11,431,501
3590.jpg,520,520,left_foot,118,12,270,406,right_foot,258,17,417,356
3591.jpg,520,520,left_foot,227,12,425,478,right_foot,0,0,0,0
3592.jpg,520,520,left_foot,87,11,239,442,right_foot,237,21,371,445
3593.jpg,520,520,left_foot,107,159,214,388,right_foot,266,154,384,394
3594.jpg,520,520,left_foot,19,41,247,368,right_foot,251,36,493,391
5824.jpg,520,520,left_foot,103,143,194,349,right_foot,285,131,378,353
3595.jpg,520,520,left_foot,298,215,412,432,right_foot,0,0,0,0
3596.jpg,520,520,left_foot,215,293,275,441,right_foot,277,290,341,436
3597.jpg,520,520,left_foot,48,49,151,213,right_foot,128,21,211,186
3598.jpg,520,520,left_foot,0,0,0,0,right_foot,211,19,444,385
3599.jpg,520,520,left_foot,136,80,249,338,right_foot,285,70,395,344
3600.jpg,520,520,left_foot,129,198,224,377,right_foot,275,177,361,360
4001.jpg,520,520,left_foot,0,0,0,0,right_foot,123,317,206,501
3601.jpg,520,520,left_foot,96,37,263,329,right_foot,250,50,403,337
3602.jpg,520,520,left_foot,0,0,0,0,right_foot,11,212,103,461
4002.jpg,520,520,left_foot,0,0,0,0,right_foot,11,16,200,501
5845.jpg,520,520,left_foot,0,0,0,0,right_foot,59,295,437,453
5855.jpg,520,520,left_foot,269,89,416,443,right_foot,160,90,273,457
5864.jpg,520,520,left_foot,0,0,0,0,right_foot,11,114,173,501
5874.jpg,520,520,left_foot,0,0,0,0,right_foot,119,48,358,501
3603.jpg,520,520,left_foot,126,39,291,430,right_foot,0,0,0,0
4003.jpg,520,520,left_foot,41,51,212,498,right_foot,250,70,442,484
5887.jpg,520,520,left_foot,0,0,0,0,right_foot,11,163,184,392
5897.jpg,520,520,left_foot,256,26,484,501,right_foot,0,0,0,0
5906.jpg,520,520,left_foot,88,128,232,397,right_foot,271,135,430,446
5916.jpg,520,520,left_foot,259,193,405,472,right_foot,0,0,0,0
5925.jpg,520,520,left_foot,26,214,313,501,right_foot,335,123,501,501
3604.jpg,520,520,left_foot,68,333,147,501,right_foot,339,294,466,473
4004.jpg,520,520,left_foot,0,0,0,0,right_foot,112,11,424,414
4005.jpg,520,520,left_foot,206,11,501,501,right_foot,0,0,0,0
4006.jpg,520,520,left_foot,90,24,314,402,right_foot,0,0,0,0
3372.jpg,520,520,left_foot,263,159,423,501,right_foot,0,0,0,0
3605.jpg,520,520,left_foot,202,24,402,455,right_foot,0,0,0,0
4007.jpg,520,520,left_foot,110,50,242,387,right_foot,249,65,377,383
3606.jpg,520,520,left_foot,0,0,0,0,right_foot,134,15,334,481
3373.jpg,520,520,left_foot,0,0,0,0,right_foot,211,46,330,340
3607.jpg,520,520,left_foot,228,26,432,437,right_foot,0,0,0,0
3374.jpg,520,520,left_foot,0,0,0,0,right_foot,45,11,222,404
5944.jpg,520,520,left_foot,153,11,375,501,right_foot,0,0,0,0
5954.jpg,520,520,left_foot,0,0,0,0,right_foot,65,62,286,501
3375.jpg,520,520,left_foot,0,0,0,0,right_foot,270,91,399,369
3608.jpg,520,520,left_foot,58,70,177,380,right_foot,313,49,444,356
4008.jpg,520,520,left_foot,145,212,223,353,right_foot,220,310,298,455
3609.jpg,520,520,left_foot,396,331,479,501,right_foot,0,0,0,0
3376.jpg,520,520,left_foot,385,86,501,341,right_foot,0,0,0,0
4009.jpg,520,520,left_foot,12,11,465,501,right_foot,0,0,0,0
3610.jpg,520,520,left_foot,0,0,0,0,right_foot,43,110,180,420
5976.jpg,520,520,left_foot,52,114,240,368,right_foot,287,40,421,326
5977.jpg,520,520,left_foot,0,0,0,0,right_foot,11,197,89,422
5987.jpg,520,520,left_foot,0,0,0,0,right_foot,231,127,498,501
5997.jpg,520,520,left_foot,229,11,478,501,right_foot,0,0,0,0
6019.jpg,520,520,left_foot,0,0,0,0,right_foot,87,169,189,392
6028.jpg,520,520,left_foot,101,273,485,477,right_foot,0,0,0,0
6052.jpg,520,520,left_foot,415,184,501,485,right_foot,0,0,0,0
6061.jpg,520,520,left_foot,28,11,234,457,right_foot,0,0,0,0
6080.jpg,520,520,left_foot,116,16,298,501,right_foot,0,0,0,0
6089.jpg,520,520,left_foot,45,18,298,501,right_foot,0,0,0,0
6098.jpg,520,520,left_foot,0,0,0,0,right_foot,133,167,238,451
6108.jpg,520,520,left_foot,114,197,280,462,right_foot,293,195,462,468
3377.jpg,520,520,left_foot,208,25,419,366,right_foot,0,0,0,0
3611.jpg,520,520,left_foot,0,0,0,0,right_foot,148,39,336,460
3378.jpg,520,520,left_foot,257,18,424,382,right_foot,0,0,0,0
3612.jpg,520,520,left_foot,131,244,256,475,right_foot,246,258,376,460
3613.jpg,520,520,left_foot,213,39,363,331,right_foot,0,0,0,0
6121.jpg,520,520,left_foot,127,65,356,434,right_foot,0,0,0,0
6130.jpg,520,520,left_foot,120,92,212,307,right_foot,298,66,395,284
4010.jpg,520,520,left_foot,0,0,0,0,right_foot,21,91,169,356
3614.jpg,520,520,left_foot,79,50,247,395,right_foot,221,25,385,404
3379.jpg,520,520,left_foot,287,91,397,388,right_foot,163,90,267,369
3615.jpg,520,520,left_foot,0,0,0,0,right_foot,195,12,388,373
3616.jpg,520,520,left_foot,135,255,223,467,right_foot,277,262,368,498
3380.jpg,520,520,left_foot,68,21,179,381,right_foot,337,15,472,398
6145.jpg,520,520,left_foot,377,262,501,501,right_foot,0,0,0,0
3381.jpg,520,520,left_foot,0,0,0,0,right_foot,22,11,249,440
3382.jpg,520,520,left_foot,0,0,0,0,right_foot,45,27,236,365
3617.jpg,520,520,left_foot,135,48,215,253,right_foot,253,147,362,319
3383.jpg,520,520,left_foot,0,0,0,0,right_foot,163,31,348,385
3618.jpg,520,520,left_foot,314,74,448,383,right_foot,0,0,0,0
3384.jpg,520,520,left_foot,322,177,394,312,right_foot,0,0,0,0
3385.jpg,520,520,left_foot,120,161,240,415,right_foot,0,0,0,0
